"Position (mm) Run #1"
-23,3765
-23,5640
-23,5795
-23,4075
-23,2510
-22,9225
-22,4376
-21,5623
-20,9056
-19,8583
-19,0299
-17,8263
-16,6227
-15,4350
-14,0755
-12,5282
-10,9809
-9,4498
-7,7306
-6,0115
-4,2923
-2,5732
-0,8541
0,8484
2,7561
4,4753
6,1944
7,9306
9,4608
11,1971
12,7617
14,1371
15,5126
16,9055
18,1267
19,1584
20,2077
21,0852
21,7730
22,4965
22,8404
23,1844
23,5640
23,5640
23,5640
23,5997
23,2556
22,9116
22,6031
21,9150
21,2446
20,4020
19,3697
18,3550
17,1505
15,9636
14,5870
13,2278
11,6791
10,1304
8,5988
6,8609
5,3292
3,6083
1,8874
0,1666
-1,5543
-3,2751
-4,9960
-6,7332
-8,2819
-9,8306
-11,3954
-12,7719
-14,1644
-15,3688
-16,5891
-17,6214
-18,6537
-19,7173
-20,4055
-21,1092
-21,6253
-22,1569
-22,5165
-22,7040
-22,7195
-22,5475
-22,3911
-22,0626
-21,5467
-21,0464
-20,3742
-19,5144
-18,6703
-17,6386
-16,6385
-15,2472
-14,0596
-12,7001
-11,1528
-9,6055
-8,0582
-6,5272
-4,8081
-3,0890
-1,3532
0,1774
1,8966
3,6157
5,3517
6,8990
8,4464
9,9937
11,5582
12,9336
14,3264
15,5300
16,7511
17,7828
18,8320
19,7095
20,3973
21,1029
21,6188
22,1525
22,5142
22,7040
22,7040
22,7218
22,5498
22,4133
21,8972
21,3989
20,7284
19,8682
19,0080
18,1829
16,9610
15,9461
14,7591
13,3825
12,0060
10,6294
9,2700
7,7213
6,1896
4,4518
2,9200
1,1991
-0,5384
-2,0705
-3,8079
-5,3566
-6,9053
-8,4540
-10,0188
-11,3954
-12,7879
-13,9924
-15,1968
-16,4329
-17,2773
-18,3411
-19,0292
-19,7330
-20,2491
-20,7808
-21,1404
-21,3280
-21,3280
-21,3436
-21,1716
-21,0308
-20,4992
-20,1866
-19,4987
-18,8265
-17,9668
-17,1228
-16,0911
-15,0753
-13,8876
-12,5122
-11,1367
-9,7613
-8,4021
-6,8548
-5,3075
-3,7602
-2,2129
-0,6822
1,0537
2,6010
4,1483
5,6956
7,2429
8,8073
10,1827
11,5582
12,9509
14,1545
15,3755
16,4246
17,2669
18,3337
19,0216
19,7271
20,2430
20,7589
21,3103
21,4823
21,6720
21,6897
21,5177
21,3634
21,0371
20,5210
20,0226
19,3345
18,6639
17,8212
16,7889
15,7741
14,5696
13,3652
12,1781
10,8015
9,4421
7,8934
6,3447
4,7960
3,2473
1,6986
0,1499
-1,3988
-2,9475
-4,5126
-5,8728
-7,4378
-8,8143
-10,2070
-11,3954
-12,8039
-13,8203
-15,0406
-16,0888
-16,9648
-17,6529
-18,3411
-19,0449
-19,5767
-19,9363
-20,1084
-20,2960
-20,3116
-20,1396
-19,9833
-19,6393
-19,3267
-18,6389
-17,9510
-17,2789
-16,4191
-15,5752
-14,5435
-13,5278
-12,3242
-11,1367
-9,7451
-8,5578
-7,1986
-5,6349
-4,2759
-2,7286
-1,1647
0,1941
1,7414
3,2887
4,8529
6,2114
7,7757
9,1682
10,3547
11,7473
12,9682
13,9826
15,2209
16,0633
17,1300
17,8178
18,5057
19,2112
19,7447
20,0887
20,4680
20,4503
20,6577
20,4857
20,3313
19,9873
19,6609
19,1448
18,6463
17,9757
17,1155
16,2553
15,4299
14,2082
13,1932
12,0060
10,6123
9,4250
8,0655
6,4998
5,1232
3,7635
2,2148
0,6495
-0,7105
-2,2757
-3,6523
-5,0124
-6,5774
-7,9702
-9,1585
-10,5673
-11,5835
-12,8039
-13,8363
-14,8845
-15,7606
-16,4487
-17,1526
-17,6687
-18,2005
-18,5446
-18,9043
-19,0763
-19,2797
-19,0920
-19,1234
-18,7794
-18,4512
-17,9353
-17,4351
-16,7472
-16,0911
-15,0435
-14,1996
-13,1679
-12,1523
-10,9487
-9,7451
-8,5578
-7,1823
-5,8069
-4,4314
-3,0725
-1,5086
-0,1498
1,4142
2,7897
4,1483
5,7294
6,9160
8,3085
9,4950
10,8876
12,1085
13,1229
14,3438
15,3929
