"Position (mm) Run #1"
-4,0317
-2,1408
-0,2706
1,7921
3,8759
5,7669
7,6578
9,5701
11,2892
13,0298
14,5771
16,1461
17,5215
18,9405
19,9722
21,0039
22,0575
22,9612
23,4772
24,0151
24,3591
24,7472
24,7692
24,5972
24,4473
24,1473
23,4592
22,7710
22,1268
21,0945
20,0840
18,9014
17,5248
16,1699
14,6212
13,0725
11,5452
9,8457
7,9314
6,2317
4,3387
2,4456
0,5526
-1,3404
-3,2542
-4,9544
-6,8680
-8,5888
-10,3300
-11,8989
-13,2553
-14,8241
-16,2407
-17,2531
-18,4774
-19,5097
-20,5816
-21,2698
-21,9579
-22,7051
-22,8575
-23,2408
-23,2408
-23,2408
-23,2802
-22,9362
-22,6316
-21,9438
-21,2757
-20,4159
-19,5759
-18,5641
-17,3406
-16,3689
-14,8016
-13,4261
-12,0709
-10,5236
-8,9966
-7,2775
-5,5584
-3,8392
-2,1408
-0,2290
1,4901
3,2093
4,9284
6,6475
8,3879
9,9352
11,5039
12,8794
14,2548
15,6735
16,6835
17,9305
18,7903
19,6719
20,3598
21,0914
21,4354
21,7793
22,1672
22,1891
22,0171
21,8670
21,5449
21,0507
20,3626
19,6962
18,8360
17,9976
16,9869
15,7825
14,5997
13,2446
11,6745
10,3193
8,7919
7,0498
5,5222
3,8014
2,0805
0,3388
-1,1891
-2,9100
-4,6515
-6,2001
-7,7488
-9,2975
-10,8665
-12,2633
-13,4677
-14,6722
-15,8966
-16,9489
-17,8091
-18,6892
-19,3972
-19,9133
-20,4492
-20,8130
-20,9850
-21,1768
-21,1966
-21,0444
-20,7004
-20,3763
-19,8603
-19,3841
-18,5244
-17,6646
-16,8248
-15,8131
-14,6095
-13,4059
-12,2226
-10,8674
-9,2998
-7,9447
-6,3974
-4,8707
-3,1309
-1,6043
0,1356
1,6620
3,4022
4,9495
6,4968
8,0653
9,4408
10,8162
12,2131
13,4382
14,4483
15,6951
16,5549
17,4147
18,2962
19,0058
19,5436
19,8875
20,2533
20,4472
20,4690
20,2970
20,1468
19,8246
19,3304
18,6422
17,9541
17,3093
16,2770
15,2447
14,2340
13,0295
11,8466
10,4700
9,1147
7,5660
6,0173
4,4687
2,9200
1,3713
-0,1774
-1,7261
-3,2748
-4,8441
-6,2001
-7,7693
-9,1458
-10,5427
-11,7471
-12,9717
-14,0041
-15,0364
-16,0887
-16,9889
-17,4850
-18,1931
-18,7091
-19,2451
-19,6090
-19,8008
-19,8207
-19,6288
-19,6685
-19,3246
-19,0203
-18,3126
-17,8166
-17,1487
-16,2889
-15,4692
-14,2455
-13,2138
-12,2024
-11,0191
-9,6233
-8,4401
-7,0851
-5,5173
-4,1624
-2,5944
-1,2397
0,3076
1,8758
3,2302
4,7986
6,1741
7,5707
8,7743
9,9779
11,1814
12,4065
13,4597
14,3194
15,1792
16,0606
16,7702
17,2861
17,8237
18,1894
18,3614
18,5552
18,5769
18,4049
18,2547
17,9106
17,5883
17,0939
16,4058
15,7393
14,8790
14,0404
13,0081
11,9972
10,7928
9,6097
8,2119
7,0286
5,6521
4,2755
2,9200
1,3504
-0,0262
-1,4027
-2,7793
-4,1559
-5,5324
-6,9294
-8,1134
-9,5103
-10,7351
-11,7674
-12,8199
-13,6801
-14,5604
-15,2486
-15,9567
-16,4728
-17,0089
-17,3529
-17,7169
-17,9088
-17,9088
-17,9288
-17,7568
-17,6047
-17,2807
-16,7648
-16,2689
-15,5810
-14,9133
-14,0535
-13,1937
-12,3541
-11,3224
-10,3110
-9,1075
-7,9243
-6,5284
-5,3453
-3,9699
-2,5737
-1,3909
-0,0155
1,3600
2,7564
3,9390
5,3355
6,5391
7,7426
8,9675
9,9992
11,0523
11,9120
12,7718
13,6531
14,3410
15,0504
15,5663
16,1039
16,4695
16,6632
16,6632
16,6632
16,6848
16,5345
16,1904
15,8680
15,3520
14,8575
14,1909
13,3307
12,4704
11,6316
10,5993
9,5883
8,3627
7,3516
6,1683
4,7707
3,5662
2,3828
0,9853
-0,1983
-1,5956
-2,8000
-4,0044
-5,2088
-6,4133
-7,6381
-8,6704
-9,7028
-10,7554
-11,6156
-12,5162
-13,0121
-13,7204
-14,2365
-14,7526
-15,2887
-15,6528
-15,8448
-15,8248
-16,0369
-15,8649
-15,7129
-15,3690
-15,0451
-14,5291
-14,0132
-13,5174
-12,8296
-12,1619
-11,3022
-10,4424
-9,6029
-8,5712
-7,5600
-6,3359
-5,3248
-4,1212
-2,9176
-1,6933
-0,6824
0,5212
1,7248
2,9493
3,9600
5,1846
6,2163
7,2480
8,3009
9,1607
10,0205
10,9017
11,5895
12,2988
12,8148
13,3522
13,6961
14,0401
14,4056
14,5992
14,5992
14,6207
14,4487
14,2983
13,9542
13,6317
13,1156
12,6210
11,9329
11,2661
10,3846
9,7391
8,6855
7,8465
6,8142
5,8030
4,5775
3,5662
2,3409
1,3294
0,1042
-0,9073
-2,1325
-3,1441
-4,3692
-5,4015
-6,4338
-7,4866
-8,3468
-9,2070
-10,0875
-10,7757
-11,4638
-12,1722
-12,7084
-13,0323
-13,5887
-13,7405
-14,1248
-14,1047
-14,2968
-14,3169
-14,1450
-13,9931
-13,6491
-13,3052
-12,9814
-12,4655
-11,9698
-11,2819
-10,5940
-9,9265
-9,0667
-8,2069
-7,3676
-6,3359
-5,3042
-4,2725
-3,2408
-2,2091
-1,1982
0,0262
1,0579
2,0896
3,1213
4,1529
5,2057
6,0444
7,0972
7,9570
8,8381
9,5259
10,2138
10,9230
11,4390
11,9549
12,4923
12,8577
13,0082
13,3952
13,3952
13,3952
13,4167
13,2447
13,0941
12,7501
12,4275
11,9114
11,4168
10,7286
10,0405
9,3737
8,5134
7,6532
6,7930
5,9539
4,9216
3,8893
2,8570
1,8247
0,7924
-0,2399
-1,2722
-2,3045
-3,3368
-4,3692
-5,4220
-6,2617
-7,3350
-8,0027
-8,8833
-9,5714
-10,2596
-10,9680
-11,4841
-12,0204
-12,3644
-12,7286
-12,9006
-13,0727
-13,2648
-13,2648
-13,2850
-13,1130
-12,9612
-12,6172
-12,2935
-11,7776
-11,2616
-10,7660
-10,0781
-9,3903
-8,7024
-8,0350
-7,1752
-6,3359
-5,2837
-4,4445
-3,3921
-2,5530
-1,5214
-0,4897
0,5629
1,4018
2,4544
3,3142
4,1740
5,0338
5,8935
6,7745
7,4412
8,3434
8,8381
9,5472
10,0632
10,6004
10,9444
11,3098
11,4818
11,6538
11,8472
11,8472
11,8686
11,6966
11,5246
11,3740
11,0299
10,7073
10,1912
9,6751
9,1803
8,4922
7,8041
7,1371
6,2557
5,5887
4,7285
3,8683
3,0291
1,9758
1,1156
0,2762
-0,7769
-1,6371
-2,4973
-3,3575
-4,2177
-5,0985
-5,7661
-6,6468
-7,3350
-8,0435
-8,5596
-9,0757
-9,5918
-10,1282
-10,4722
-10,8365
-11,0086
-11,1806
-11,3728
-11,3728
-11,3728
-11,3931
-11,2211
-11,0694
-10,7254
-10,4018
-9,8655
-9,5419
-9,0463
-8,3381
-7,8426
-7,1547
-6,4669
-5,7790
-5,1117
-4,2519
-3,3921
-2,5116
-1,8445
-0,9847
-0,1250
0,7348
1,6155
2,2824
3,1632
3,8301
4,7109
5,3988
6,1078
6,6025
7,3116
7,8275
8,3647
8,7086
9,0526
9,3966
9,7619
9,9552
9,9338
10,1272
10,1485
9,9552
9,9765
9,8258
9,4818
9,1377
8,7937
8,4709
7,9549
7,4388
6,9439
6,2557
5,5676
4,8795
4,1913
3,5242
2,6430
1,9758
1,1156
0,2345
-0,4328
-1,2930
-2,1739
-2,8414
-3,7223
-4,4104
-5,0985
-5,8072
-6,3028
-7,0114
-7,5275
-8,0640
-8,4080
-8,7520
-9,0961
-9,4605
-9,6325
-9,8045
-9,9968
-9,9968
-10,0172
-9,8452
-9,6732
-9,5012
-9,3496
-9,0056
-8,6820
-8,1661
-7,6502
-7,1343
-6,6183
-6,1229
-5,4351
-4,7472
-4,0593
-3,3715
-2,6836
-1,9958
-1,3286
-0,4481
0,2398
0,9277
1,6155
2,3034
2,9913
3,6791
4,3670
5,0759
5,5918
6,1078
6,6237
7,1608
7,5048
7,8487
8,2139
8,3859
8,5579
8,7299
8,9232
8,9232
8,9444
8,7724
8,6004
8,4284
8,2777
7,9336
7,6108
7,0735
6,7507
6,2346
5,7185
5,2235
4,5354
3,8262
3,3312
2,6430
1,9549
1,2667
0,5995
-0,2816
-0,9697
-1,6578
-2,3460
-3,0341
-3,7429
-4,2384
-4,9471
-5,4632
-5,9792
-6,4953
-7,0319
-7,3759
-7,7199
-8,0844
-8,2360
-8,6004
-8,7928
-8,7724
-8,9648
-8,9852
-8,7928
-8,8336
-8,4692
-8,2972
-8,1457
-7,8017
-7,4577
-7,1343
-6,6183
-6,0819
-5,7585
-5,2631
-4,5546
-4,0387
-3,5434
-2,8556
-2,1470
-1,6518
-0,9640
-0,2761
0,4326
0,9277
1,6364
2,1314
2,8403
3,3562
3,8721
4,3880
4,9039
5,4199
5,9569
6,3009
6,6448
7,0100
7,1820
7,3540
7,5260
7,7192
7,6980
7,8912
7,9124
7,7404
7,5472
7,5896
7,2244
7,0735
6,7295
6,3855
6,0626
5,5254
5,2024
4,6864
4,1703
3,6752
2,9661
2,4500
1,9549
1,2667
0,5577
0,0625
-0,6464
-1,1417
-1,8506
-2,3460
-3,0548
-3,5709
-4,0870
-4,6030
-5,1397
-5,4632
-5,9998
-6,3438
-6,6878
-7,0524
-7,2244
-7,3964
-7,5684
-7,7608
-7,7608
-7,7608
-7,7813
-7,5888
-7,6093
-7,4577
-7,0933
-6,9418
-6,5978
-6,2539
-5,9099
-5,5865
-5,0706
-4,5340
-4,2107
-3,6948
-3,1995
-2,4909
-1,9750
-1,4591
-0,9640
-0,2553
0,2606
0,7766
1,2925
1,8084
2,3243
2,8403
3,3562
3,8931
4,2160
4,7530
5,0970
5,4621
5,6129
5,9780
6,1500
6,3220
6,4940
6,6872
6,6872
6,6872
6,7083
6,5152
6,5363
6,3643
6,2135
5,8694
5,5043
5,3745
4,8373
4,4933
4,1703
3,6542
3,1171
2,7941
2,2780
1,7619
1,2458
0,7298
0,2137
-0,2816
-0,9905
-1,5066
-2,0434
-2,3667
-2,8828
-3,4195
-3,7429
-4,2796
-4,6236
-4,9882
-5,1397
-5,5043
-5,6557
-6,0408
-6,0203
-6,1923
-6,3848
-6,3848
-6,3848
-6,4053
-6,2128
-6,2333
-6,0614
-5,9099
-5,5454
-5,3940
-5,0500
-4,6854
-4,5546
-4,0181
-3,6741
-3,3302
-3,0069
-2,4702
-2,1470
-1,6311
-1,0944
-0,7712
-0,2345
0,0887
0,6254
0,9485
1,4854
1,8084
2,3453
2,6892
3,0332
3,3772
3,7422
3,8931
4,2581
4,4091
4,7741
4,9672
4,9461
5,1392
5,1181
5,3323
5,1392
5,1392
5,1603
4,9672
4,9882
4,8373
4,4722
4,3213
3,9562
3,8052
3,4612
3,1171
2,7731
2,4500
1,9130
1,5690
1,2458
0,7089
0,3857
-0,1512
-0,4744
-0,9905
-1,5273
-1,8714
-2,1947
-2,7314
-3,0755
-3,4402
-3,5915
-3,9356
-4,3002
-4,4722
-4,6442
-4,8162
-4,9882
-5,1808
-5,1603
-5,3528
-5,3528
-5,3528
-5,3734
-5,1808
-5,2014
-5,0294
-4,8574
-4,7060
-4,3414
-4,1695
-4,0181
-3,6741
-3,3302
-2,9862
-2,6422
-2,2983
-1,9543
-1,6103
-1,2871
-0,7504
-0,4065
-0,0625
0,2606
0,7974
1,1414
1,4854
1,8293
2,1733
2,5173
2,8822
3,0332
3,3982
3,5492
3,9141
4,0861
4,2581
4,4512
4,4301
4,6232
4,6232
4,6232
4,6232
4,6232
4,6442
4,4722
4,3002
4,1282
3,9562
3,7842
3,6332
3,2892
2,9241
2,7731
2,4291
2,1060
1,5690
1,2250
0,8809
0,5577
0,0208
-0,3232
-0,6672
-0,9905
-1,5273
-1,8714
-2,2154
-2,5594
-2,9035
-3,2475
-3,6122
-3,7635
-4,1282
-4,3002
-4,4722
-4,6442
-4,8368
-4,8162
-5,0088
-5,0088
-5,0088
-5,0088
-5,0294
-4,8368
-4,8574
-4,6854
-4,5134
-4,3414
-4,1901
-3,8255
-3,6741
-3,3095
-3,1582
-2,8142
-2,4702
-2,1263
-1,7823
-1,4383
-1,0944
-0,7504
-0,4065
-0,0625
0,2815
0,6254
0,9694
1,3134
1,6573
2,0013
2,3662
2,5382
2,6892
3,0542
3,2262
3,3982
3,5702
3,7632
3,7422
3,9352
3,9352
3,9352
3,9352
3,9352
3,9562
3,7632
3,7842
3,6122
3,4402
3,2682
3,0962
2,9451
2,5801
2,4291
2,0641
1,9130
1,5690
1,2250
0,8600
0,7089
0,3649
0,0208
-0,3232
-0,6672
-1,0321
-1,1833
-1,5273
-1,8921
-2,0434
-2,4081
-2,5801
-2,7314
-3,0962
-3,2682
-3,4608
-3,4402
-3,6122
-3,8048
-3,8048
-3,7842
-3,9975
-3,8048
-3,8048
-3,8048
-3,8255
-3,6328
-3,6535
-3,4815
-3,3095
-3,1375
-2,9655
-2,7935
-2,6422
-2,2775
-2,1056
-1,9543
-1,5896
-1,4383
-1,0736
-0,9224
-0,5576
-0,4065
-0,0417
0,1095
0,4743
0,6254
0,9903
1,1623
1,3134
1,6783
1,8502
2,0222
2,2152
2,1942
2,3662
2,5592
2,5382
2,7312
2,7312
2,7312
2,7312
2,7312
2,7312
2,7521
2,5592
2,5801
2,4081
2,2361
2,0432
2,0641
1,8921
1,7410
1,3761
1,2041
1,0529
0,6880
0,5160
0,3649
0,0000
-0,1512
-0,5160
-0,6672
-1,0321
-1,2041
-1,3553
-1,7201
-1,8921
-2,0641
-2,2154
-2,5801
-2,7728
-2,7521
-2,9241
-3,1168
-3,0962
-3,2888
-3,2682
-3,4608
-3,4815
-3,2888
-3,2888
-3,2888
-3,3095
-3,1375
-2,9448
-2,9655
-2,7935
-2,6215
-2,4495
-2,2983
-1,9336
-1,7616
-1,5896
-1,4383
-1,0736
-0,9224
-0,5576
-0,3856
-0,2345
0,1303
0,2815
0,6463
0,8183
0,9694
1,3343
1,5063
1,6783
1,8502
2,0222
2,1942
2,3872
2,3662
2,5592
2,5592
2,5382
2,7312
2,7312
2,7312
2,7521
2,5592
2,5801
2,3872
2,4081
2,2361
2,0641
1,8921
1,7201
1,5481
1,3761
1,2041
1,0321
0,8809
0,5160
0,3649
0,0000
-0,1720
-0,3232
-0,6880
-0,8393
-1,2041
-1,3761
-1,5273
-1,8921
-2,0641
-2,2361
-2,4081
-2,5801
-2,7521
-2,9241
-3,1168
-3,0962
-3,2888
-3,2682
-3,4608
-3,4608
-3,4608
-3,4608
-3,4815
-3,2888
-3,3095
-3,1168
-3,1375
-2,9655
-2,7935
-2,6215
-2,4495
-2,2775
-2,1056
-1,9543
-1,5896
-1,4176
-1,2456
-1,0944
-0,7296
-0,5784
-0,2136
-0,0417
0,1303
0,2815
0,6463
0,8183
0,9903
1,1623
1,3343
1,5063
1,6783
1,8502
2,0432
2,0222
2,2152
2,1942
2,3872
2,3872
2,3662
2,5592
2,5592
2,5801
2,3872
2,3872
2,4081
2,2152
2,2361
2,0641
1,8712
1,8921
1,7201
1,5481
1,3761
1,2041
1,0321
0,8600
0,7089
0,3440
0,1720
0,0000
-0,1720
-0,3232
-0,6880
-0,8600
-1,0321
-1,2041
-1,3761
-1,5273
-1,8921
-2,0848
-2,0641
-2,2361
-2,4081
-2,6008
-2,5801
-2,7728
-2,7521
-2,9448
-2,9448
-2,9448
-2,9448
-2,9448
-2,9448
-2,9655
-2,7728
-2,7935
-2,6008
-2,6215
-2,4495
-2,2775
-2,1056
-1,9128
-1,9336
-1,7823
-1,4176
-1,2456
-1,0736
-0,9016
-0,7296
-0,5576
-0,3856
-0,2136
-0,0417
0,1303
0,3023
0,4743
0,6463
0,8183
0,9903
1,1623
1,3552
1,3343
1,5063
1,6992
1,6992
1,6783
1,8712
1,8712
1,8712
1,8712
1,8712
1,8712
1,8921
1,6992
1,6992
1,7201
1,5272
1,5481
1,3761
1,2041
1,0112
1,0321
0,8600
0,6880
0,5160
0,3440
0,1720
0,0208
-0,3440
-0,5160
-0,6880
-0,8600
-1,0321
-1,2041
-1,3761
-1,5481
-1,7408
-1,7201
-1,8921
-2,0848
-2,0641
-2,2568
-2,2361
-2,4288
-2,4288
-2,4288
-2,4288
-2,4288
-2,4288
-2,4495
-2,2568
-2,2775
-2,0848
-2,1056
-1,9128
-1,9336
-1,7616
-1,5896
-1,4176
-1,2456
-1,0736
-0,9016
-0,7088
-0,7296
-0,5576
-0,3856
-0,2136
-0,0417
0,1303
0,3023
0,4743
0,6463
0,8392
0,8183
0,9903
1,1832
1,1623
1,3552
1,3552
1,3343
1,5272
1,5272
1,5272
1,5272
1,5272
1,5272
1,5272
1,5481
1,3552
1,3552
1,3761
1,2041
1,0112
1,0321
0,8600
0,6672
0,6880
0,5160
0,3440
0,1720
0,0000
-0,1720
-0,3648
-0,3440
-0,5160
-0,6880
-0,8600
-1,0321
-1,2041
-1,3761
-1,5481
-1,7408
-1,7201
-1,8921
-2,0848
-2,0641
-2,2568
-2,2361
-2,4288
-2,4288
-2,4288
-2,4288
-2,4288
-2,4288
-2,4288
-2,4495
-2,2568
-2,2568
-2,2775
-2,0848
-2,1056
-1,9336
-1,7408
-1,7616
-1,5896
-1,4176
-1,2456
-1,0528
-1,0736
-0,9016
-0,7296
-0,5576
-0,3856
-0,2136
-0,0417
0,1512
0,1303
0,3023
0,4743
0,6463
0,8392
0,8183
0,9903
1,1832
1,1623
1,3552
1,3343
1,5272
1,5272
1,5272
1,5063
1,6992
1,6992
1,6992
1,7201
1,5272
1,5272
1,5272
1,5481
1,3552
1,3761
1,1832
1,2041
1,0112
1,0321
0,8600
0,6880
0,5160
0,3440
0,1512
0,1720
0,0000
-0,1720
-0,3440
-0,5160
-0,6880
-0,8600
-1,0321
-1,2041
-1,3761
-1,5481
-1,7408
-1,7201
-1,8921
-2,0641
-2,2568
-2,2568
-2,2361
-2,4288
-2,4288
-2,4288
-2,4081
-2,6215
-2,4288
-2,4288
-2,4288
-2,4288
-2,4495
-2,2568
-2,2775
-2,0848
-2,1056
-1,9336
-1,7408
-1,7616
-1,5896
-1,4176
-1,2456
-1,0528
-1,0736
-0,9016
-0,7296
-0,5576
-0,3856
-0,2136
-0,0208
-0,0417
0,1303
0,3023
0,4743
0,6672
0,6463
0,8392
0,8183
1,0112
0,9903
1,1832
1,1623
1,3552
1,3552
1,3552
1,3552
1,3552
1,3552
1,3552
1,3552
1,3761
1,1832
1,2041
1,0112
1,0321
0,8392
0,8600
0,6880
0,4952
0,5160
0,3440
0,1720
-0,0208
0,0000
-0,1720
-0,3440
-0,5160
-0,7088
-0,6880
-0,8600
-1,0321
-1,2248
-1,2041
-1,3968
-1,3761
-1,5688
-1,5481
-1,7408
-1,7408
-1,7408
-1,7408
-1,7201
-1,9128
-1,9336
-1,7408
-1,7408
-1,7408
-1,7616
-1,5688
-1,5688
-1,5896
-1,3968
-1,4176
-1,2248
-1,2456
-1,0736
-0,8808
-0,9016
-0,7088
-0,7296
-0,5576
-0,3648
-0,3856
-0,1928
-0,2136
-0,0208
-0,0417
0,1303
0,3232
0,3232
0,3023
0,4952
0,4743
0,6672
0,6672
0,6672
0,6463
0,8392
0,8392
0,8392
0,8392
0,8392
0,8392
0,8392
0,8600
0,6672
0,6672
0,6672
0,6880
0,4952
0,5160
0,3232
0,3440
0,1512
0,1720
-0,0208
0,0000
-0,1720
-0,3648
-0,3440
-0,5160
-0,7088
-0,6880
-0,8808
-0,8600
-1,0321
-1,2248
-1,2041
-1,3968
-1,3761
-1,5688
-1,5688
-1,5481
-1,7408
-1,7408
-1,7408
-1,7408
-1,7408
-1,7408
-1,7408
-1,7408
-1,7408
-1,7408
-1,7616
-1,5688
-1,5688
-1,5896
-1,3968
-1,4176
-1,2248
-1,2456
