"Position (mm) Run #1";"Position (mm) Run #2"
-13,9458;6,5985
-13,7738;6,1032
-13,6018;5,4151
-13,4298;4,7062
-13,2716;4,2108
-12,9276;3,5434
-12,5837;2,6625
-12,2535;1,9744
-11,7237;1,2862
-11,3937;0,6186
-10,8777;-0,2621
-10,3618;-0,9502
-9,8599;-1,6179
-9,1580;-2,4985
-8,6561;-3,1867
-7,9682;-3,8748
-7,2804;-4,5832
-6,5925;-5,0993
-5,9046;-5,5951
-5,2310;-6,3035
-4,3570;-6,8397
-3,6834;-7,1636
-2,8093;-7,6797
-2,1357;-8,2158
-1,2616;-8,5799
-0,5881;-8,7319
0,2861;-9,0960
0,9595;-9,2680
1,8338;-9,4400
2,5071;-9,6320
3,3815;-9,6320
4,0694;-9,6320
4,7572;-9,6320
5,4451;-9,6520
6,1329;-9,4800
6,8208;-9,3281
7,5087;-8,9640
8,2114;-8,8121
8,7273;-8,4882
9,2432;-7,9522
9,7592;-7,6283
10,2751;-7,1124
10,8060;-6,5965
11,1500;-6,0806
11,4939;-5,5849
11,8379;-4,8767
12,1969;-4,3811
12,3689;-3,6932
12,5409;-3,0054
12,7129;-2,3175
12,9000;-1,6501
12,8849;-0,7698
13,0871;-0,0820
12,9000;0,6059
12,9151;1,2938
12,7431;1,9816
12,5711;2,6695
12,3991;3,3574
12,2421;4,0659
11,8981;4,5611
11,5541;5,2697
11,2100;5,7857
10,8810;6,3016
10,3649;6,8175
9,8488;7,3543
9,3328;7,6982
8,8167;8,0422
8,3006;8,4071
7,7994;8,5791
7,1112;8,7511
6,4231;8,9231
5,7350;9,1160
5,0468;9,1160
4,3587;9,1370
3,6852;8,9440
2,8104;8,9649
2,1223;8,8139
1,4486;8,4489
0,5739;8,2978
-0,0997;7,9747
-0,9744;7,4377
-1,6481;7,1145
-2,5227;6,5985
-3,2108;6,0824
-3,8847;5,5663
-4,7591;5,0710
-5,4473;4,3621
-6,1354;3,8667
-6,8377;3,1786
-7,3396;2,4905
-8,0418;1,8023
-8,5439;1,1142
-9,2460;0,4261
-9,7621;-0,2621
-10,2921;-0,9502
-10,6222;-1,6179
-11,1522;-2,4985
-11,4962;-3,2070
-11,8403;-3,7028
-12,1843;-4,4112
-12,5422;-4,9273
-12,7142;-5,4433
-12,8862;-5,9594
-13,0582;-6,4957
-13,2440;-6,8195
-13,2440;-7,3557
-13,2440;-7,6998
-13,2440;-8,0438
-13,2578;-8,3879
-13,0858;-8,7519
-12,9138;-8,9440
-12,7418;-8,9440
-12,5837;-8,9240
-12,2397;-9,1160
-11,8957;-9,1360
-11,5518;-8,9440
-11,2217;-8,9440
-10,7058;-8,9640
-10,1898;-8,8121
-9,6739;-8,4681
-9,1580;-8,1242
-8,6561;-7,7802
-7,9542;-7,4362
-7,4523;-7,1124
-6,7645;-6,5763
-6,0766;-6,2525
-5,3887;-5,7366
-4,7009;-5,2207
-4,0130;-4,7048
-3,3252;-4,2091
-2,6516;-3,5213
-1,7775;-2,8334
-1,0896;-2,1455
-0,4162;-1,4577
0,4581;-0,7698
1,1459;-0,0615
1,8193;0,4339
2,6936;1,1218
3,3815;1,8097
4,0694;2,4975
4,7572;3,2060
5,4451;3,7220
6,1477;4,2172
6,6488;4,9258
7,3515;5,4417
7,8526;5,9784
8,5553;6,3224
9,0862;6,6663
9,4152;7,0103
9,9311;7,3543
10,4620;7,7191
10,8060;7,8911
11,1500;8,0631
11,5090;8,2560
11,6810;8,2351
11,8379;8,4489
12,2120;8,2560
12,1969;8,2769
12,3840;8,1049
12,3840;7,9329
12,3840;7,7818
12,3840;7,4377
12,3991;7,0937
12,2271;6,7497
12,0551;6,4264
11,8831;5,8896
11,7261;5,5663
11,3821;5,0502
11,0380;4,5549
10,6940;3,8461
10,3649;3,3300
9,8488;2,8345
9,3178;2,1464
9,0036;1,4377
8,3006;0,9422
7,7845;0,2540
7,2833;-0,4341
6,5804;-1,1222
6,0790;-1,8308
5,3909;-2,3265
4,7028;-3,0146
4,0146;-3,7231
3,3265;-4,2392
2,6384;-4,7755
1,9648;-5,0993
1,0900;-5,6356
0,4019;-5,9594
-0,2862;-6,4957
-0,9600;-6,8397
-1,8345;-7,1837
-2,5227;-7,5479
-3,2108;-7,6998
-3,8990;-8,0639
-4,5871;-8,2359
-5,2752;-8,4280
-5,9634;-8,4280
-6,6656;-8,4280
-7,1676;-8,4280
-7,8698;-8,4481
-8,3859;-8,2761
-8,9020;-8,1041
-9,4180;-7,9522
-9,9481;-7,5881
-10,2782;-7,4362
-10,8082;-7,0923
-11,1522;-6,7483
-11,4962;-6,4245
-11,8541;-5,8884
-12,0261;-5,5646
-12,1982;-5,0285
-12,3702;-4,7048
-12,5422;-4,1889
-12,7280;-3,6932
-12,7280;-3,0054
-12,7280;-2,2971
-12,7418;-1,8016
-12,5560;-1,0933
-12,5698;-0,5979
-12,3978;0,1105
-12,2397;0,6059
-11,8819;1,3143
-11,7237;1,8097
-11,3798;2,5181
-11,0497;3,0341
-10,5199;3,5500
-10,1898;4,0659
-9,6739;4,6026
-9,1580;4,9258
-8,6421;5,4625
-8,1262;5,8064
-7,6243;6,1504
-6,9223;6,4944
-6,4205;6,8592
-5,7327;7,0312
-5,0448;7,2031
-4,3570;7,3960
-3,6691;7,3751
-2,9812;7,5680
-2,2934;7,5889
-1,6055;7,3960
-0,9176;7,4169
-0,2442;7,2449
0,6300;7,0728
1,3179;6,9217
2,0058;6,5776
2,6936;6,2336
3,3815;5,8896
4,0694;5,5455
4,7719;5,2223
5,2731;4,7062
5,9757;4,1694
6,4769;3,8461
7,1796;3,3506
7,6955;2,6419
8,2114;2,1258
8,7273;1,6303
9,2582;0,9216
9,6021;0,4261
9,9461;-0,2826
10,2901;-0,7782
10,6340;-1,4867
10,9930;-2,0028
11,1500;-2,4985
11,5090;-3,2070
11,6960;-3,7231
11,6810;-4,2594
11,8680;-4,5832
11,8680;-5,1195
11,8680;-5,4636
11,8831;-5,7874
11,6960;-6,3438
11,7110;-6,4957
11,5390;-6,8397
11,3821;-7,2039
11,0380;-7,3759
10,6790;-7,5479
10,5220;-7,7400
10,1929;-7,7199
9,6619;-7,9120
9,3328;-7,9120
8,8018;-7,9321
8,4726;-7,7601
7,9714;-7,5881
7,2685;-7,4161
6,7524;-7,2441
6,2511;-7,0923
5,5482;-6,7483
5,0468;-6,3842
4,3587;-6,2525
3,6706;-5,7164
2,9824;-5,3927
2,2943;-4,8565
1,6061;-4,5328
0,9180;-3,9966
0,2299;-3,6932
-0,4583;-2,9850
-1,1464;-2,4691
-1,8345;-1,9736
-2,5227;-1,2653
-3,2108;-0,7494
-3,8990;-0,2539
-4,5871;0,4545
-5,2894;0,9704
-5,7913;1,4657
-6,4936;2,1742
-7,0097;2,6901
-7,5117;3,2267
-8,2279;3,5500
-8,5579;4,0659
-9,0740;4,6026
-9,6040;4,9465
-9,9341;5,2905
-10,4641;5,6344
-10,8221;5,9784
-10,9802;6,3432
-11,3381;6,5152
-11,5101;6,6872
-11,6821;6,8592
-11,8541;7,0520
-12,0261;7,0520
-12,2120;7,0520
-12,2120;7,0520
-12,2120;7,0728
-12,2258;6,9008
-12,0539;6,7288
-11,8680;6,5568
-11,8957;6,4056
-11,5379;6,0616
-11,3798;5,7176
-11,0219;5,3735
-10,8638;5,0295
-10,5338;4,7062
-10,0039;4,1694
-9,6739;3,8461
-9,1440;3,3300
-8,8140;2,8139
-8,2981;2,3184
-7,7963;1,6097
-7,0943;1,0936
-6,5784;0,5776
-6,0766;0,0820
-5,3887;-0,6266
-4,6867;-1,1427
-4,1850;-1,6588
-3,4971;-2,1748
-2,8093;-2,6706
-2,1214;-3,3790
-1,4335;-3,9154
-0,7457;-4,2392
-0,0578;-4,7755
0,6300;-5,1195
1,3179;-5,4636
2,0203;-5,8076
2,5217;-6,1516
3,2095;-6,5158
3,8974;-6,6878
4,5999;-6,8598
5,1012;-7,0319
5,8038;-7,2039
6,3197;-7,3960
6,8356;-7,3960
7,3515;-7,3960
7,8675;-7,3960
8,3982;-7,4161
8,7422;-7,2240
9,0713;-7,2441
9,6021;-7,0721
9,9610;-6,9203
10,1181;-6,5562
10,4770;-6,4043
10,6490;-6,0604
10,8210;-5,7164
10,9930;-5,3725
11,1800;-5,0285
11,1650;-4,7048
11,3520;-4,1686
11,3670;-3,8449
11,1800;-3,3290
11,1950;-2,8131
11,0230;-2,2971
10,8510;-1,8016
10,6790;-1,0933
10,5220;-0,5774
10,1779;-0,0615
9,8339;0,4545
9,4899;0,9704
9,1458;1,4863
8,8167;2,0022
8,2857;2,5181
7,9566;3,0547
7,4405;3,3780
6,9244;3,9146
6,4231;4,2586
5,7202;4,5818
5,2189;5,1392
4,5160;5,2905
4,0146;5,6344
3,3265;5,9992
2,6238;6,1712
2,1223;6,3432
1,4341;6,5360
0,7460;6,5360
0,0578;6,5360
-0,6303;6,5360
-1,3184;6,5360
-2,0209;6,5568
-2,5227;6,3848
-3,2108;6,2128
-3,8990;6,0408
-4,6013;5,8688
-5,1032;5,7176
-5,8055;5,3735
-6,3216;5,0295
-6,8377;4,6855
-7,3537;4,3621
-7,8698;3,8254
-8,3999;3,5020
-8,7299;2,9859
-9,2600;2,4699
-9,6040;1,9538
-9,9481;1,4377
-10,2921;0,9011
-10,6501;0,5981
-10,8082;-0,1310
-11,1661;-0,4546
-11,3520;-0,9707
-11,3381;-1,4867
-11,5240;-2,0028
-11,5240;-2,5189
-11,5240;-3,0350
-11,5240;-3,5511
-11,5240;-4,0874
-11,5379;-4,4315
-11,3659;-4,7755
-11,1939;-5,1195
-11,0358;-5,4838
-10,6779;-5,6356
-10,5199;-5,9998
-10,1759;-6,1718
-9,8319;-6,3438
-9,5019;-6,5158
-8,9720;-6,7080
-8,6421;-6,6878
-8,1121;-6,8800
-7,7822;-6,8800
-7,2663;-6,8800
-6,7645;-6,9001
-6,0625;-6,7282
-5,5465;-6,5360
-5,0448;-6,5763
-4,3570;-6,2122
-3,6548;-6,0604
-3,1532;-5,6962
-2,4653;-5,5242
-1,7631;-5,3725
-1,2616;-5,0285
-0,5737;-4,6845
0,1142;-4,3608
0,8020;-3,8246
1,5044;-3,5010
2,0058;-2,9850
2,7082;-2,4691
3,2095;-1,9532
3,9120;-1,4373
4,4133;-0,9009
5,1159;-0,5774
5,6318;-0,0615
6,1477;0,4545
6,6636;0,9704
7,1944;1,5069
7,5235;1,8302
8,0543;2,3668
8,3834;2,6901
8,9142;3,2267
9,2731;3,5707
9,4301;3,9146
9,7891;4,2586
9,9461;4,6026
10,3050;4,9673
10,4920;5,1392
10,4770;5,3112
10,6640;5,4832
10,6640;5,6552
10,6640;5,8480
10,6640;5,8480
10,6790;5,8272
10,4920;6,0408
10,5070;5,8480
10,3350;5,8688
10,1779;5,6968
9,8189;5,5248
9,6619;5,3528
9,3178;5,1808
8,9738;5,0295
8,6298;4,6855
8,3006;4,3414
7,7697;3,9974
7,4405;3,6534
6,9244;3,3300
6,4083;2,7933
5,8923;2,4492
5,3762;2,1258
4,8748;1,6097
4,1720;1,0731
3,6706;0,7496
2,9678;0,2335
2,4663;-0,2826
1,7782;-0,8191
1,0755;-1,1427
0,5739;-1,6588
-0,1142;-2,1748
-0,8168;-2,7113
-1,3184;-3,0350
-2,0066;-3,5714
-2,7090;-3,9154
-3,2108;-4,2594
-3,9132;-4,6237
-4,4151;-4,7755
-5,1174;-5,1398
-5,6335;-5,3118
-6,1496;-5,4636
-6,6656;-5,8278
-7,1817;-5,9998
-7,7119;-6,1920
-8,0418;-6,1718
-8,5719;-6,3640
-8,9160;-6,3640
-9,2600;-6,3640
-9,6040;-6,3842
-9,9481;-6,2122
-10,3061;-6,0200
-10,4781;-6,0402
-10,6501;-5,8884
-10,8221;-5,5040
-11,0080;-5,5444
-10,9941;-5,2005
-11,1800;-4,8363
-11,1939;-4,6845
-11,0080;-4,3406
-11,0080;-3,9966
-11,0219;-3,6526
-10,8499;-3,3290
-10,6779;-2,8131
-10,5199;-2,2768
-10,1619;-1,9532
-10,0039;-1,4168
-9,6599;-1,0933
-9,3160;-0,5774
-8,9720;-0,0410
-8,6421;0,2825
-8,1121;0,8189
-7,7822;1,1423
-7,2663;1,6788
-6,7504;2,0022
-6,2344;2,5388
-5,7185;2,8827
-5,2168;3,2267
-4,5147;3,5707
-4,0130;3,9353
-3,3109;4,0866
-2,8093;4,4513
-2,1071;4,6233
-1,6055;4,7953
-0,9032;4,9673
-0,4017;5,1392
0,2861;5,3320
0,9885;5,3320
1,4899;5,3112
2,1923;5,5248
2,6936;5,3320
3,3961;5,3528
3,9120;5,1600
4,4280;5,1808
4,9439;5,0087
5,4598;4,8575
5,9757;4,4927
6,4917;4,3414
7,0224;3,9974
7,3515;3,6534
7,8823;3,3093
8,2263;2,9653
8,5702;2,6212
8,9291;2,2772
9,0862;1,9538
9,4451;1,4171
9,6171;1,0936
9,7891;0,5570
9,9610;0,2335
10,1480;-0,3030
10,1480;-0,6266
10,1480;-1,1631
10,1480;-1,4867
10,1480;-2,0232
10,1630;-2,3469
9,9760;-2,8833
9,9910;-3,2273
9,8189;-3,5714
9,6619;-3,9154
9,3029;-4,2594
9,1458;-4,6237
8,8018;-4,7957
8,4578;-4,9475
8,1137;-5,3118
7,7845;-5,4838
7,2536;-5,6760
6,9244;-5,6558
6,4083;-5,8480
5,8923;-5,8278
5,3762;-6,0200
4,8601;-6,0200
4,3440;-6,0402
3,8279;-5,8480
3,3265;-5,8682
2,6238;-5,6962
2,1223;-5,5040
1,4196;-5,5242
0,9180;-5,3725
0,2154;-5,0082
-0,2862;-4,8565
-0,9888;-4,4923
-1,4905;-4,3406
-2,1930;-3,9966
-2,6947;-3,6526
-3,3971;-3,3290
-3,9132;-2,7927
-4,4293;-2,4691
-4,9454;-1,9328
-5,4614;-1,5888
-5,9775;-1,2653
-6,4936;-0,7289
-7,0097;-0,4054
-7,5398;0,1310
-7,8839;0,4545
-8,2279;0,9909
-8,5719;1,3349
-8,9160;1,6583
-9,2600;2,1948
-9,6180;2,5388
-9,7900;2,8827
-9,9620;3,2473
-10,1341;3,3987
-10,3061;3,7426
-10,4920;4,1073
-10,4781;4,2793
-10,6640;4,4513
-10,6779;4,6233
-10,4920;4,7953
-10,5059;4,9880
-10,3200;4,9673
-10,3339;5,1600
-10,1759;5,1600
-9,8180;5,1600
-9,6460;5,1808
-9,4880;4,9880
-9,1440;5,0087
-8,8000;4,8367
-8,4561;4,6647
-8,1262;4,5134
-7,5962;4,1487
-7,2663;3,9974
-6,7504;3,6534
-6,2203;3,2887
-5,8905;3,1373
-5,3746;2,7933
-4,8729;2,4492
-4,1707;2,1258
-3,6548;1,5891
-3,1532;1,2451
-2,4510;0,9216
-1,9494;0,3850
-1,2472;0,0615
-0,7313;-0,4751
-0,2298;-0,8191
0,4726;-1,1427
0,9740;-1,6792
1,6764;-2,0232
2,1923;-2,3469
2,6936;-2,8833
3,3961;-3,2273
3,9120;-3,5714
4,4280;-3,9357
4,9439;-4,0874
5,4598;-4,4517
5,9905;-4,6035
6,3197;-4,9678
6,8504;-5,1398
7,1944;-5,3118
7,5383;-5,5040
7,8823;-5,4838
8,2263;-5,6760
8,5702;-5,6760
8,9291;-5,6760
9,1011;-5,6760
9,2731;-5,6760
9,4451;-5,6962
9,6171;-5,5040
9,8040;-5,5242
9,8040;-5,3522
9,8040;-5,1802
9,8040;-5,0082
9,8040;-4,8363
9,8189;-4,6845
9,6469;-4,3406
9,4749;-3,9763
9,3029;-3,8246
9,1309;-3,5010
8,9738;-2,9647
8,6298;-2,6207
8,2857;-2,2768
7,9417;-1,9328
7,5977;-1,6092
7,2536;-1,0729
6,9244;-0,7289
6,3936;-0,3849
6,0643;-0,0615
5,5482;0,4750
5,0321;0,8189
4,5160;1,1423
4,0000;1,6788
3,4839;2,0434
2,9678;2,1948
2,4663;2,5388
1,7636;2,8827
1,2476;3,2473
0,7460;3,4193
0,0434;3,5707
-0,4583;3,9353
-1,1608;4,1073
-1,6769;4,2793
-2,1786;4,4720
-2,8811;4,4513
-3,3971;4,6440
-3,9132;4,6440
-4,4293;4,6440
-4,9454;4,6440
-5,4614;4,6647
-5,9775;4,4720
-6,5077;4,4927
-6,8377;4,3207
-7,3678;4,1487
-7,7119;3,9767
-8,0559;3,8254
-8,3999;3,4607
-8,7440;3,3093
-9,1020;2,9446
-9,2740;2,7933
-9,4460;2,4492
-9,6180;2,1052
-9,7900;1,7612
-9,9620;1,4171
-10,1480;1,0936
-10,1480;0,5570
-10,1480;0,2130
-10,1480;-0,1310
-10,1619;-0,4751
-9,9760;-0,8191
-9,9900;-1,1427
-9,8180;-1,6792
-9,6460;-2,0232
-9,4740;-2,3672
-9,3160;-2,7113
-8,9720;-3,0553
-8,6140;-3,4197
-8,4701;-3,5714
-7,9401;-3,9357
-7,5962;-4,1077
-7,2522;-4,2797
-6,9223;-4,4517
-6,4064;-4,6237
-5,8905;-4,7957
-5,3604;-4,9880
-5,0306;-4,9678
-4,5147;-5,1600
-4,0130;-5,1600
-3,3109;-5,1600
-2,7950;-5,1600
-2,2790;-5,1600
-1,7775;-5,1802
-1,0752;-5,0082
-0,5593;-4,8160
-0,0434;-4,8363
0,4581;-4,6643
1,1605;-4,4923
1,6764;-4,3406
2,1923;-3,9763
2,7082;-3,8246
3,2241;-3,4603
3,7401;-3,3087
4,2560;-2,9647
4,7719;-2,6207
5,2878;-2,2768
5,8185;-1,9328
6,1625;-1,5888
6,4917;-1,2449
7,0224;-0,9009
7,3664;-0,5569
7,7252;-0,2130
7,8823;0,1105
8,2411;0,6469
8,3982;1,0115
8,7571;1,1629
8,9291;1,5069
9,1160;1,8508
9,1011;2,2154
9,2880;2,3668
9,2880;2,7314
9,2880;2,9034
9,2880;3,0547
9,2880;3,4193
9,3029;3,5913
9,1309;3,7840
8,9589;3,7633
8,7869;3,9560
8,6149;3,9353
8,4578;4,1280
8,0989;4,1487
7,9417;3,9560
7,5977;3,9560
7,2536;
6,9244;
6,3936;
6,0643;
5,5335;
5,2042;
4,6881;
4,1720;
3,6559;
3,1398;
2,6238;
2,1077;
1,5916;
1,0900;
0,3874;
-0,1286;
-0,6447;
-1,1608;
-1,6625;
-2,3650;
-2,8811;
-3,3971;
-3,9132;
-4,4293;
-4,9596;
-5,2894;
-5,8055;
-6,3357;
-6,6798;
-7,0097;
-7,5398;
-7,8979;
-8,0559;
-8,3999;
-8,7580;
-8,9300;
-9,1020;
-9,2740;
-9,4460;
-9,6320;
-9,6180;
-9,8040;
-9,8040;
-9,8040;
-9,8180;
-9,6460;
-9,4600;
-9,4740;
-9,3160;
-8,9580;
-8,7860;
-8,6281;
-8,2841;
-7,9401;
-7,5962;
-7,2522;
-6,9223;
-6,3923;
-6,0625;
-5,5324;
-5,2026;
-4,6867;
-4,1707;
-3,6548;
-3,1389;
-2,6230;
-2,1071;
-1,5911;
-1,0752;
-0,5737;
0,1286;
0,6445;
1,1605;
1,6764;
2,1923;
2,7082;
3,2241;
3,7401;
4,2707;
4,5999;
5,1306;
5,4598;
5,9905;
6,3345;
6,6784;
7,0224;
7,3812;
7,5383;
7,8971;
8,0691;
8,2411;
8,4131;
8,5851;
8,7720;
8,7720;
8,7571;
8,9589;
8,7720;
8,7720;
8,7869;
8,6149;
8,4429;
8,2709;
8,0989;
7,9417;
7,5828;
7,4257;
7,0816;
6,7376;
6,3936;
6,0643;
5,5335;
5,2042;
4,6734;
4,3440;
3,8279;
3,3119;
2,7958;
2,2797;
1,7636;
1,2476;
0,7315;
0,2154;
-0,3007;
-0,8168;
-1,3328;
-1,8489;
-2,3650;
-2,8811;
-3,3971;
-3,9132;
-4,4435;
-4,7733;
-5,3036;
-5,6335;
-6,1637;
-6,5077;
-6,8518;
-7,1958;
-7,5398;
-7,8979;
-8,0559;
-8,4140;
-8,5860;
-8,7580;
-8,9300;
-9,1160;
-9,1020;
-9,2880;
-9,2880;
-9,2880;
-9,2880;
-9,3020;
-9,1300;
-8,9440;
-8,9580;
-8,8000;
-8,4420;
-8,2700;
-8,1121;
-7,7681;
-7,4242;
-7,0802;
-6,7362;
-6,3923;
-6,0483;
-5,7185;
-5,2026;
-4,6724;
-4,3427;
-3,8268;
-3,3109;
-2,7950;
-2,2790;
-1,7631;
-1,2328;
-0,9032;
-0,4017;
0,3151;
0,6445;
1,1605;
1,6764;
2,1923;
2,7082;
3,2388;
3,5681;
4,0840;
4,6146;
4,9586;
5,3026;
5,6318;
6,1772;
6,3345;
6,6784;
7,0372;
7,1944;
7,5532;
7,7252;
7,8971;
8,0691;
8,2560;
8,2411;
8,4280;
8,4280;
8,4280;
8,4429;
8,2560;
8,2709;
8,0989;
7,9269;
7,7548;
7,5828;
7,4108;
7,2536;
6,9096;
6,5656;
6,2215;
5,8775;
5,5335;
5,1894;
4,8601;
4,3293;
4,0000;
3,4839;
2,9678;
2,4372;
2,1077;
1,5916;
1,0755;
0,5595;
0,0434;
-0,4727;
-0,9888;
-1,5049;
-2,0353;
-2,3650;
-2,8811;
-3,3971;
-3,9275;
-4,2573;
-4,7876;
-5,1174;
-5,6477;
-5,9917;
-6,3357;
-6,6798;
-7,0238;
-7,3819;
-7,5398;
-7,8979;
-8,0699;
-8,2420;
-8,4140;
-8,5860;
-8,7720;
-8,7580;
-8,9440;
-8,9440;
-8,9440;
-8,9580;
-8,7720;
-8,7860;
-8,6140;
-8,4420;
-8,2700;
-8,0981;
-7,9401;
-7,5821;
-7,4242;
-7,0802;
-6,7362;
-6,3923;
-6,0625;
-5,5324;
-5,1884;
-4,8586;
-4,3285;
-3,9988;
-3,4828;
-2,9526;
-2,6230;
-2,1071;
-1,5911;
-1,0752;
-0,5593;
-0,0289;
0,3006;
0,8165;
1,3324;
1,8484;
2,3788;
2,7082;
3,2388;
3,5681;
4,0987;
4,4426;
4,7719;
5,3026;
5,6613;
5,8185;
6,1625;
6,5212;
6,6784;
7,0372;
7,2092;
7,3812;
7,5532;
7,7400;
7,7252;
7,9120;
7,9120;
7,9120;
7,9120;
7,9120;
7,9269;
7,7400;
7,7548;
7,5828;
7,4108;
7,2536;
6,8948;
6,7376;
6,3788;
6,2215;
5,8775;
5,5335;
5,2042;
4,6734;
4,3293;
4,0000;
3,4693;
3,1398;
2,6092;
2,2797;
1,7636;
1,2476;
0,7170;
0,3874;
-0,1286;
-0,6447;
-1,1608;
-1,6913;
-2,0209;
-2,5370;
-3,0674;
-3,3971;
-3,9275;
-4,2573;
-4,7876;
-5,1316;
-5,4756;
-5,8197;
-6,1637;
-6,5077;
-6,8518;
-7,2099;
-7,3819;
-7,5398;
-7,8979;
-8,0840;
-8,0699;
-8,2420;
-8,4280;
-8,4280;
-8,4140;
-8,6000;
-8,6140;
-8,4280;
-8,4420;
-8,2560;
-8,2700;
-8,0981;
-7,9261;
-7,7681;
-7,4101;
-7,2522;
-6,8941;
-6,7362;
-6,3923;
-6,0483;
-5,7043;
-5,3746;
-4,8444;
-4,5005;
-4,1707;
-3,6405;
-3,3109;
-2,7950;
-2,2647;
-1,9351;
-1,4192;
-0,9032;
-0,3729;
-0,0434;
0,4726;
1,0030;
1,3324;
1,8484;
2,3788;
2,7082;
3,2388;
3,5827;
3,9120;
4,4426;
4,7866;
5,1306;
5,4745;
5,8333;
5,9905;
6,3492;
6,5212;
6,6784;
7,0372;
7,2240;
7,2092;
7,3812;
7,5680;
7,5680;
7,5680;
7,5680;
7,5680;
7,5680;
7,5828;
7,4108;
7,2388;
7,0668;
6,8948;
6,7228;
6,5508;
6,3936;
6,0495;
5,6907;
5,5335;
5,1894;
4,8601;
4,3293;
3,9853;
3,6413;
3,3119;
2,7812;
2,4517;
1,9357;
1,4051;
1,0755;
0,5450;
0,2154;
-0,3007;
-0,8168;
-1,3472;
-1,6769;
-2,2073;
-2,5370;
-3,0674;
-3,3971;
-3,9275;
-4,2715;
-4,6013;
-5,1316;
-5,4756;
-5,8338;
-5,9917;
-6,3357;
-6,6939;
-6,8518;
-7,2099;
-7,3819;
-7,5539;
-7,7259;
-7,9120;
-7,8979;
-8,0840;
-8,0840;
-8,0699;
-8,2700;
-8,0840;
-8,0840;
-8,0981;
-7,9261;
-7,7400;
-7,7541;
-7,5962;
-7,2381;
-7,0661;
-6,9082;
-6,5643;
-6,2061;
-6,0483;
-5,7043;
-5,3604;
-5,0164;
-4,6867;
-4,1565;
-3,8125;
-3,4828;
-2,9526;
-2,6230;
-2,0927;
-1,7631;
-1,2472;
-0,7168;
-0,3873;
0,1431;
0,4726;
0,9885;
1,5189;
1,8629;
2,1923;
2,7228;
3,0668;
3,3961;
3,9267;
4,2707;
4,6146;
4,9586;
5,3173;
5,4745;
5,8333;
5,9905;
6,3492;
6,5212;
6,6932;
6,8652;
7,0520;
7,0372;
7,2240;
7,2240;
7,2240;
7,2240;
7,2240;
7,2388;
7,0520;
7,0668;
6,8948;
6,7228;
6,5508;
6,3788;
6,2068;
6,0495;
5,7055;
5,3467;
5,1894;
4,8454;
4,5014;
4,1573;
3,8279;
3,2972;
2,9532;
2,6238;
2,0931;
1,7491;
1,4196;
0,9035;
0,3730;
0,0434;
-0,4871;
-0,8168;
-1,3472;
-1,6769;
-2,2073;
-2,5370;
-3,0674;
-3,4114;
-3,7412;
-4,2715;
-4,6155;
-4,9596;
-5,3036;
-5,6618;
-5,8197;
-6,1637;
-6,5219;
-6,6939;
-6,8659;
-7,0379;
-7,2099;
-7,3819;
-7,5539;
-7,7400;
-7,7400;
-7,7400;
-7,7400;
-7,7400;
-7,7400;
-7,7400;
-7,7541;
-7,5821;
-7,4101;
-7,2381;
-7,0661;
-6,8941;
-6,7221;
-6,5643;
-6,2203;
-5,8622;
-5,7043;
-5,3604;
-5,0164;
-4,6724;
-4,3285;
-3,9988;
-3,4686;
-3,1246;
-2,7950;
-2,2647;
-1,9351;
-1,4048;
-1,0608;
-0,7313;
-0,2009;
0,1286;
0,6590;
0,9885;
1,5189;
1,8629;
2,1923;
2,7228;
3,0668;
3,4107;
3,7547;
4,0987;
4,4426;
4,7866;
5,1453;
5,3173;
5,4745;
5,8333;
6,0052;
6,1772;
6,3492;
6,5212;
6,7080;
6,6932;
6,8800;
6,8800;
6,8800;
6,8800;
6,8948;
6,7080;
6,7228;
6,5360;
6,5508;
6,3788;
6,2068;
6,0495;
5,6907;
5,5187;
5,3614;
5,0174;
4,6587;
4,5014;
4,1573;
3,8133;
3,4839;
2,9532;
2,6092;
2,2651;
1,9357;
1,4051;
1,0610;
0,7315;
0,2009;
-0,1286;
-0,6592;
-1,0032;
-1,3328;
-1,8633;
-2,2073;
-2,5370;
-3,0674;
-3,4114;
-3,7555;
-4,0995;
-4,4435;
-4,7876;
-5,1316;
-5,4898;
-5,6477;
-6,0058;
-6,1779;
-6,3357;
-6,6939;
-6,8800;
-6,8659;
-7,0379;
-7,2240;
-7,2099;
-7,3960;
-7,3960;
-7,3960;
-7,3960;
-7,3960;
-7,4101;
-7,2240;
-7,2381;
-7,0661;
-6,8941;
-6,7221;
-6,5501;
-6,3923;
-6,0342;
-5,8763;
-5,5182;
-5,3604;
-5,0164;
-4,6724;
-4,3285;
-3,9845;
-3,6405;
-3,2966;
-2,9669;
-2,4367;
-2,0927;
-1,7631;
-1,2328;
-0,8888;
-0,5593;
-0,0289;
0,3151;
0,6445;
1,1750;
1,5189;
1,8629;
2,1923;
2,7228;
3,0668;
3,4107;
3,7694;
3,9267;
4,2707;
4,6293;
4,7866;
5,1453;
5,3173;
5,4745;
5,8333;
6,0200;
6,0052;
6,1772;
6,3640;
6,3492;
6,5360;
6,5360;
6,5360;
6,5360;
6,5508;
6,3640;
6,3788;
6,2068;
6,0200;
6,0348;
5,8627;
5,7055;
5,3467;
5,1894;
4,8307;
4,6734;
4,3293;
3,9707;
3,8133;
3,4693;
3,1252;
