"Position (mm) Run #1";"Position (mm) Run #2"
-26,3884;-12,7088
-27,7650;-12,9000
-29,1538;-12,9000
-30,3582;-12,9000
-31,5749;-12,9192
-32,6193;-12,7472
-33,4795;-12,5944
-34,3518;-12,2504
-35,0520;-11,9064
-35,5680;-11,5625
-36,0961;-11,2570
-36,4401;-10,5498
-36,8080;-10,0532
-36,7961;-9,3654
-36,9919;-8,6775
-36,8199;-8,0090
-36,6599;-7,1298
-36,3159;-6,4419
-35,9839;-5,7931
-35,4800;-4,7418
-34,8041;-3,8821
-33,9444;-3,0026
-33,0967;-2,3541
-32,0650;-1,3027
-31,0455;-0,4627
-29,8419;0,5888
-28,6507;1,4486
-27,2752;2,3084
-25,9123;3,1682
-24,3650;4,0280
-22,8176;4,8877
-21,2830;5,7475
-19,5639;6,6275
-17,8576;7,3355
-15,9667;7,8312
-14,0757;8,5393
-12,1848;9,0552
-10,3070;9,5711
-8,2309;10,0871
-6,3534;10,6233
-4,2771;10,9673
-2,3998;11,3113
-0,3370;11,6756
1,7396;11,8476
3,6166;12,0196
5,6934;12,2120
7,5844;12,2324
9,4753;12,0400
11,3663;12,0604
13,2717;11,9088
14,9908;11,5648
16,7100;11,2207
18,4438;10,8971
19,9911;10,3606
21,5384;10,0369
23,1006;9,5208
24,4761;9,0250
25,8666;8,3167
27,0853;7,8208
28,1170;7,1326
29,1486;6,4646
30,1956;5,6044
31,0707;4,7442
31,7586;3,8640
32,4618;3,1958
32,9932;2,3555
33,3371;1,3034
33,6965;0,4431
33,8840;-0,4171
33,8840;-1,2773
33,8995;-2,1375
33,7275;-2,9977
33,5709;-3,8579
33,2423;-4,7182
32,7416;-5,5979
32,0535;-6,2860
31,3653;-6,9547
30,6925;-7,8538
29,8476;-8,3504
28,8153;-9,0579
27,7981;-9,5740
26,6088;-10,0901
25,2172;-10,6255
24,0427;-10,9695
22,4791;-11,3135
21,1323;-11,6768
19,3966;-11,8488
17,8626;-12,0208
16,1418;-12,2120
14,4209;-12,2120
12,7144;-12,2312
10,8214;-12,0592
8,9284;-11,8872
7,0353;-11,7344
5,1423;-11,3905
3,2492;-11,0465
1,3700;-10,7218
-0,7089;-10,2059
-2,6020;-9,6900
-4,4950;-9,1934
-6,3881;-8,5055
-8,2811;-7,8177
-10,1741;-7,1298
-12,0804;-6,4419
-13,8012;-5,7736
-15,5221;-4,9138
-17,2429;-4,0344
-18,9766;-3,3662
-20,5253;-2,5064
-22,0740;-1,6663
-23,6353;-0,5951
-25,0244;0,0730
-26,2163;0,9327
-27,6177;1,7925
-28,6500;2,6523
-29,6823;3,5321
-30,7268;4,2199
-31,5992;4,8877
-32,2874;5,7676
-32,9876;6,4555
-33,5158;7,1433
-33,8598;7,8514
-34,2039;8,3673
-34,5720;8,8833
-34,5720;9,4194
-34,5720;9,7634
-34,5840;10,1074
-34,4241;10,4513
-34,0922;10,8157
-33,5763;10,9876
-33,0725;11,1596
-32,3846;11,3520
-31,7089;11,3520
-30,8491;11,3520
-30,0016;11,3724
-28,9822;11,2004
-27,7787;11,0487
-26,5751;10,7047
-25,3840;10,3606
-24,0085;10,0369
-22,6457;9,5006
-21,0984;9,1768
-19,5511;8,6607
-18,0167;8,1446
-16,2975;7,6488
-14,5914;6,9606
-12,6873;6,2725
-10,9814;5,6044
-9,0771;4,7242
-7,3714;4,0360
-5,4804;3,3679
-3,5895;2,5077
-1,6985;1,6474
0,1924;0,7872
2,0834;-0,0928
3,9744;-0,7414
5,8794;-1,8131
7,5844;-2,4816
9,4896;-3,3614
11,2087;-4,0300
12,9279;-4,8902
14,6470;-5,7895
16,3807;-6,2860
17,9280;-6,9742
19,4901;-7,6817
20,8655;-8,1784
22,2410;-8,8859
23,6313;-9,4020
24,8349;-9,9374
26,0536;-10,2814
27,1004;-10,6255
27,9450;-10,9887
29,0071;-11,1608
29,6950;-11,3328
30,3828;-11,5240
31,1014;-11,5240
31,4300;-11,5240
31,9766;-11,5432
32,1486;-11,3712
32,3206;-11,2185
32,5234;-10,8553
32,3514;-10,7025
32,1794;-10,3779
32,0227;-9,8426
31,6941;-9,5180
31,1780;-9,0214
30,6772;-8,3142
29,9891;-7,8177
29,3162;-7,1298
28,4712;-6,4419
27,4388;-5,7541
26,4065;-5,0858
25,3893;-4,2064
24,1998;-3,5381
22,8233;-2,6587
21,4467;-1,9905
20,0850;-1,1307
18,5363;-0,2512
16,9876;0,4169
15,4534;1,2767
13,7326;2,1563
12,0117;2,8243
10,2908;3,7040
8,5700;4,3919
6,8632;5,0798
4,9702;5,7676
3,0632;6,4756
1,3562;6,9714
-0,5368;7,6996
-2,4299;8,0234
-4,3365;8,5595
-6,0439;8,8833
-7,9503;9,4194
-9,6711;9,7837
-11,3920;9,9354
-13,1129;10,2997
-14,8468;10,4717
-16,3955;10,6640
-17,9442;10,6640
-19,5057;10,6640
-20,8822;10,6843
-22,2714;10,5123
-23,4632;10,3403
-24,8648;10,1886
-25,8972;9,8243
-26,9295;9,6726
-27,9742;9,3488
-28,8467;8,8125
-29,5225;8,4887
-30,4073;7,9726
-30,9233;7,4565
-31,4516;6,9405
-31,7956;6,4445
-32,1518;5,7765
-32,3360;4,8962
-32,3360;4,2081
-32,3360;3,5199
-32,3603;2,8517
-32,0042;1,9915
-31,8565;1,1114
-31,3406;0,4233
-30,8247;-0,2450
-30,3333;-1,1052
-29,4612;-1,9852
-28,7856;-2,6733
-27,9382;-3,3418
-26,9065;-4,2216
-25,8748;-4,9098
-24,8682;-5,5979
-23,4802;-6,3055
-22,2892;-6,8021
-20,9138;-7,5097
-19,5383;-8,0258
-18,1757;-8,5419
-16,6284;-9,0773
-15,0941;-9,4213
-13,3619;-9,7654
-11,8278;-10,1094
-10,1086;-10,4727
-8,3895;-10,6447
-6,6704;-10,8360
-4,9647;-10,8167
-3,0602;-11,0080
-1,3410;-11,0273
0,3643;-10,8553
2,2692;-10,6833
3,9883;-10,5113
5,7075;-10,3586
7,4266;-10,0146
9,1457;-9,6900
10,8792;-9,1740
12,4265;-8,6581
13,9738;-8,1422
15,5211;-7,6263
17,0830;-7,1104
18,4585;-6,6139
19,8487;-5,9260
21,0523;-5,2382
22,2558;-4,5503
23,4743;-3,8821
24,5060;-3,0026
25,5528;-2,3344
26,4126;-1,4549
27,2875;-0,7868
27,9905;0,0928
28,5064;0,7806
29,0223;1,4486
29,5535;2,3283
29,9127;3,0162
30,0847;3,7040
30,2720;4,3919
30,2720;5,0798
30,2873;5,7877
30,1306;6,3036
29,7865;6,8196
29,4425;7,3355
29,1289;7,8716
28,4256;8,1954
27,9398;8,7315
27,0645;9,0957
26,4065;9,2677
25,3592;9,4194
24,5290;9,8040
23,3096;9,7837
22,3071;9,9760
20,9157;9,9760
19,7260;9,9760
18,3495;9,9963
16,9876;9,8243
15,4389;9,6523
13,8902;9,4803
12,3415;9,3285
10,8071;8,9845
9,0862;8,6607
7,3654;8,1244
5,6445;7,8006
3,9236;7,2845
2,2028;6,7684
0,4819;6,2725
-1,2389;5,5843
-2,9598;4,8761
-4,6671;4,3801
-6,5870;3,6920
-8,1224;3,0038
-9,8432;2,3356
-11,5773;1,4555
-13,1129;0,7674
-14,8598;0,0991
-16,2234;-0,7809
-17,7850;-1,4493
-19,1615;-2,3292
-20,5381;-3,0370
-21,9273;-3,5138
-23,1443;-4,3937
-24,1766;-5,1013
-25,2090;-5,6174
-26,2662;-6,1335
-26,9419;-6,6496
-27,8145;-7,1462
-28,5026;-7,8538
-29,2031;-8,3892
-29,7192;-8,7333
-30,2475;-9,0773
-30,5915;-9,4213
-30,9478;-9,7847
-31,1198;-9,9567
-31,3040;-10,1480
-31,3162;-10,1287
-31,1442;-10,3393
-30,9844;-10,1480
-30,6282;-10,1673
-30,4807;-9,9760
-29,9648;-10,0146
-29,4489;-9,6513
-28,9576;-9,4987
-28,0978;-9,1547
-27,2380;-8,8107
-26,3907;-8,4861
-25,3590;-7,9702
-24,3399;-7,4543
-23,1363;-6,9384
-21,9454;-6,4225
-20,5572;-5,9260
-19,3792;-5,2382
-17,8190;-4,5503
-16,4565;-3,8625
-14,9092;-3,1746
-13,3619;-2,4867
-11,8146;-1,7989
-10,2805;-1,1110
-8,5614;-0,4231
-6,8288;0,2647
-5,2950;0,9327
-3,5759;1,8124
-1,8568;2,5003
-0,1376;3,2081
1,5815;3,7040
3,3007;4,3919
5,0338;5,0998
6,5811;5,6157
8,1143;6,1317
9,8477;6,6476
11,4093;7,1837
12,7703;7,5276
14,3321;7,8716
15,7076;8,2156
17,0830;8,5798
18,4732;8,7315
19,6767;9,1160
20,8951;9,0957
21,9268;9,2880
22,9734;9,2880
23,8332;9,2880
24,6930;9,2880
25,5678;9,3083
26,2708;9,1363
26,7867;8,9845
27,3026;8,6202
27,8337;8,4685
28,1928;8,1244
28,3648;7,7804
28,5368;7,4364
28,7392;7,1125
28,5672;6,5964
28,3952;6,0803
28,2384;5,5843
27,8943;4,8962
27,5654;4,1880
27,0645;3,6920
26,3763;3,0038
25,6882;2,3157
25,0151;1,6275
24,1549;0,9394
23,3096;0,2513
22,2773;-0,4369
21,2598;-1,1250
20,0554;-1,8131
18,8510;-2,5013
17,6612;-3,2091
16,2847;-3,7055
14,9081;-4,3937
13,5460;-5,1013
11,9973;-5,6174
10,4486;-6,1335
8,8999;-6,6496
7,3512;-7,1657
5,8166;-7,7012
4,0818;-8,0452
2,5470;-8,3892
0,8123;-8,7333
-0,7227;-9,0966
-2,4572;-9,2687
-3,9923;-9,4407
-5,7267;-9,6320
-7,2754;-9,6320
-8,8107;-9,6320
-10,5581;-9,6320
-11,9214;-9,6513
-13,4832;-9,4793
-14,8468;-9,3073
-16,4214;-9,1547
-17,6129;-8,8107
-19,0023;-8,4668
-20,2067;-8,1422
-21,4238;-7,6263
-22,4561;-7,0909
-23,4884;-6,7664
-24,5333;-6,2505
-25,4060;-5,7346
-26,0817;-5,2382
-26,9667;-4,5503
-27,4828;-3,8428
-27,9989;-3,3466
-28,5273;-2,6587
-28,8837;-1,9708
-29,0434;-1,2830
-29,4120;-0,5951
-29,4120;0,0928
-29,4243;0,8005
-29,2523;1,2965
-29,0803;1,9844
-28,9206;2,6722
-28,5890;3,3801
-28,0731;3,8960
-27,5696;4,3919
-26,8817;5,0998
-26,2063;5,6157
-25,3465;6,1317
-24,4993;6,6677
-23,4676;7,0117
-22,4359;7,3355
-21,4169;7,8918
-20,2133;8,0638
-19,0225;8,2156
-17,6342;8,6000
-16,4436;8,5798
-15,0811;8,7720
-13,5207;8,7720
-12,1584;8,7720
-10,6111;8,7720
-9,0638;8,7922
-7,5165;8,6000
-5,9827;8,6405
-4,2500;8,2762
-2,7163;8,1042
-0,9835;7,9524
0,5638;7,6286
2,0973;7,0923
3,8304;6,7483
5,3777;6,4244
6,9250;5,9083
8,4723;5,4123
10,0338;4,7041
11,3950;4,1880
12,9567;3,6920
14,3321;2,9839
15,7221;2,4877
16,9257;1,7996
18,1293;1,1114
19,3329;0,4233
20,5512;-0,2846
21,5978;-0,7612
22,4575;-1,6411
23,3173;-2,3489
24,1771;-2,8650
25,0669;-3,3614
25,5678;-4,0496
26,2858;-4,7573
26,6147;-5,2734
27,1609;-5,7895
27,3177;-6,3250
27,6768;-6,6691
27,8640;-6,9936
27,8792;-7,5291
27,7072;-7,8732
27,5351;-8,2172
27,3783;-8,5806
27,0342;-8,7526
26,7053;-8,9246
26,2043;-9,1160
25,5162;-9,1160
24,8280;-9,1160
24,1549;-9,1160
23,2947;-9,1353
22,4493;-8,9634
21,4170;-8,7914
20,3847;-8,6194
19,3672;-8,4668
18,1627;-8,1228
16,9729;-7,7788
15,5964;-7,4543
14,2198;-6,9189
12,8433;-6,5944
11,4811;-6,0590
9,9324;-5,7346
8,3837;-5,2382
6,8350;-4,5503
5,2863;-3,8428
3,7376;-3,3269
2,1889;-2,8307
0,6402;-2,1428
-0,8948;-1,4352
-2,6293;-0,9390
-4,1780;-0,2512
-5,7267;0,4565
-7,2754;0,9526
-8,8241;1,6404
-10,3860;2,3482
-11,7494;2,8442
-13,3112;3,5520
-14,6877;4,0680
-16,0772;4,5839
-17,2817;5,0998
-18,4861;5,6157
-19,6905;6,1518
-20,9077;6,4957
-21,9400;6,8397
-22,9849;7,1837
-23,8451;7,5478
-24,7179;7,7198
-25,4060;7,8918
-26,0941;8,0638
-26,7947;8,2358
-27,3232;8,4280
-27,6672;8,4280
-28,0236;8,4280
-28,1956;8,4482
-28,3676;8,2762
-28,5520;8,1042
-28,5643;7,9120
-28,3923;7,9524
-28,2327;7,6084
-27,8887;7,2643
-27,5448;6,9203
-27,2256;6,5763
-26,5253;6,2524
-26,0219;5,7363
-25,3465;5,2202
-24,4867;4,6841
-23,6395;4,3801
-22,5952;3,6720
-21,7608;3,1559
-20,5444;2,6598
-19,5255;1,9716
-18,3220;1,2636
-17,1313;0,7674
-15,7558;0,0594
-14,3804;-0,4369
-13,0049;-1,1250
-11,6427;-1,8329
-10,0821;-2,3292
-8,7200;-3,0370
-7,1727;-3,5531
-5,6254;-4,0496
-4,0781;-4,7573
-2,5308;-5,2734
-0,9835;-5,8090
0,5638;-6,1530
2,1111;-6,4776
3,6584;-7,0131
5,2057;-7,3571
6,7530;-7,7206
8,3145;-7,8732
9,6757;-8,2366
11,2374;-8,4086
12,6272;-8,6000
13,8163;-8,6000
15,2063;-8,5806
16,4099;-8,7914
17,6281;-8,6000
18,6598;-8,6194
19,6915;-8,4474
20,7380;-8,2754
21,5978;-8,1034
22,4575;-7,9508
23,3323;-7,6069
24,0351;-7,2823
24,5510;-6,7469
25,0669;-6,4030
25,5979;-6,0785
25,9419;-5,5626
26,3009;-5,0467
26,4880;-4,5307
26,4880;-4,0148
26,4880;-3,4989
26,5031;-3,0026
26,3462;-2,2951
26,0021;-1,7989
25,6581;-1,1110
25,3291;-0,4034
24,8130;0,1126
24,3119;0,6087
23,6238;1,3164
22,9506;1,8124
22,1052;2,5202
21,0581;3,0361
20,2127;3,5520
19,1804;4,0880
18,1627;4,4119
16,9583;4,9278
15,7539;5,4438
14,5640;5,9798
13,1874;6,3238
11,8109;6,6677
10,4343;7,0318
9,0578;7,2038
7,6954;7,3758
6,1467;7,5478
4,5980;7,7198
3,0493;7,9120
1,4867;7,9120
0,1240;7,9120
-1,4247;7,9120
-2,9734;7,9322
-4,5221;7,7602
-6,0708;7,5882
-7,6329;7,4162
-9,0095;7,2643
-10,3728;6,9002
-11,9346;6,7483
-13,3243;6,4043
-14,5157;6,0803
-15,9052;5,5643
-17,1096;5,0482
-18,3269;4,5121
-19,3592;4,1880
-20,3915;3,6720
-21,4238;3,1559
-22,4688;2,6598
-23,3416;1,9517
-24,0172;1,4356
-24,9024;0,9394
-25,4185;0,2315
-25,9346;-0,2648
-26,4631;-0,9727
-26,8071;-1,4691
-27,1636;-2,1769
-27,3356;-2,6930
-27,5076;-3,2091
-27,7044;-3,7251
-27,5200;-4,2412
-27,5448;-4,7573
-27,1884;-5,2929
-27,0288;-5,6370
-26,6973;-5,9810
-26,1814;-6,3250
-25,6779;-6,6691
-24,9901;-7,0325
-24,3022;-7,1851
-23,6269;-7,5486
-22,7672;-7,7206
-21,9200;-7,8926
-20,8883;-8,0840
-19,8567;-8,0840
-18,8378;-8,0840
-17,6342;-8,0840
-16,4306;-8,1034
-15,2401;-7,9314
-13,8646;-7,7594
-12,4892;-7,5874
-11,1137;-7,4349
-9,7383;-7,0715
-8,3761;-6,9189
-6,8154;-6,5750
-5,4535;-6,2310
-3,8926;-5,9065
-2,5308;-5,3906
-0,9698;-4,8747
0,3919;-4,3588
1,9531;-3,8232
3,3146;-3,5185
4,8759;-2,7913
6,2514;-2,4867
7,6268;-1,7792
9,0023;-1,2830
10,3777;-0,5753
11,7675;-0,0594
12,9711;0,4565
14,1747;0,9724
15,3928;1,4685
16,4245;2,1763
17,4562;2,6922
18,5025;3,2281
19,3623;3,5520
20,2221;4,0880
21,0967;4,4119
21,7846;4,9278
22,4873;5,4638
23,0032;5,8078
23,5341;6,1719
23,8781;6,3238
24,2220;6,6879
24,5810;6,8599
24,7680;7,0318
24,7680;7,2240
24,7680;7,2038
24,7830;7,3960
24,6260;7,3960
24,2820;7,3960
23,9379;7,4162
23,6088;7,2442
23,0928;7,0520
22,5916;7,0923
21,9035;6,7281
21,2153;6,5763
20,5420;6,2121
19,6965;6,0602
18,6495;5,7363
17,8040;5,2001
16,7863;4,8761
15,5673;4,3400
14,5495;4,0160
13,3451;3,4800
12,1550;3,1559
10,7641;2,6598
9,5740;1,9517
8,1974;1,4356
6,8209;0,9196
5,4443;0,4035
4,0818;-0,1126
2,5192;-0,6089
1,1426;-1,3168
-0,2202;-1,8329
-1,7826;-2,3489
-3,1591;-2,8847
-4,5221;-3,2091
-6,0843;-3,7251
-7,4608;-4,2412
-8,8507;-4,7573
-10,0419;-5,2929
-11,4316;-5,6370
-12,6360;-5,9810
-13,8405;-6,3445
-15,0449;-6,4970
-16,2623;-6,8605
-17,2946;-7,0325
-18,3269;-7,2046
-19,3720;-7,3766
-20,2322;-7,5680
-21,0924;-7,5680
-21,9653;-7,5680
-22,6535;-7,5680
-23,3542;-7,5680
-23,8703;-7,5874
-24,3989;-7,4154
-24,7429;-7,2434
-25,0870;-7,0909
-25,4435;-6,7275
-25,6280;-6,5750
-25,6280;-6,2310
-25,6280;-5,8870
-25,6405;-5,5431
-25,4685;-5,2186
-25,3090;-4,6831
-24,9650;-4,3588
-24,6336;-3,8428
-24,1177;-3,3073
-23,6018;-2,9830
-23,0985;-2,4670
-22,4232;-1,9511
-21,5508;-1,4549
-20,8756;-0,7473
-20,0286;-0,2314
-18,9969;0,2845
-17,9652;0,8005
-16,9335;1,3164
-15,9148;1,8323
-14,7112;2,3482
-13,5077;2,8642
-12,3041;3,4000
-11,1137;3,7240
-9,7383;4,2600
-8,3628;4,6039
-6,9874;4,9479
-5,6119;5,2919
-4,2365;5,6358
-2,8610;5,9798
-1,4856;6,3439
-0,1101;6,5159
1,2653;6,6879
2,6408;6,8800
4,0162;6,8599
5,3917;7,0520
6,7671;7,0520
8,1568;7,0520
9,3603;7,0722
10,5639;6,8800
11,7675;6,9002
12,9711;6,7281
14,1891;6,5561
15,2208;6,4043
16,2671;6,0602
17,1123;5,6961
18,1586;5,5643
19,0331;5,0281
19,7210;4,6841
20,4088;4,3601
21,0967;3,8240
21,7994;3,4999
22,3302;2,9639
22,6742;2,6398
23,0182;2,1237
23,3771;1,6077
23,5491;1,0916
23,7360;0,5755
23,7360;0,0594
23,7510;-0,4567
23,5640;-0,9727
23,5939;-1,4691
23,2499;-2,1966
22,9058;-2,5210
22,5767;-3,0370
22,0606;-3,5727
21,5594;-3,8972
20,8712;-4,4328
20,1831;-4,7573
19,5097;-5,2929
18,6495;-5,6565
17,8040;-5,8090
16,7570;-6,1725
15,9114;-6,3250
14,8936;-6,6885
13,6747;-6,8605
12,6568;-7,0520
11,4524;-7,0325
10,2623;-7,2240
8,8715;-7,2240
7,6812;-7,2240
6,2906;-7,2434
5,1002;-7,0520
3,7236;-7,0715
2,3471;-6,8995
0,9705;-6,7275
-0,4060;-6,5555
-1,7826;-6,4030
-3,1591;-6,0590
-4,5492;-5,6955
-5,7401;-5,5626
-7,1167;-5,0271
-8,5066;-4,7027
-9,7110;-4,1672
-10,9154;-3,8428
-12,1199;-3,3073
-13,3374;-2,9830
-14,3566;-2,4670
-15,5871;-1,9511
-16,4343;-1,4352
-17,4795;-0,9193
-18,3397;-0,4034
-19,2000;0,1126
-20,0729;0,6483
-20,7611;0,9724
-21,4619;1,4884
-21,9780;2,0043
-22,4941;2,5202
-23,0228;3,0561
-23,3668;3,3801
-23,7234;3,9160
-23,8954;4,2600
-24,0800;4,6039
-24,0800;4,9479
-24,0800;5,3119
-24,0926;5,4638
-23,9331;5,8279
-23,5766;5,9999
-23,4298;6,1719
-22,9012;6,3439
-22,5699;6,5360
-22,0667;6,5159
-21,3661;6,7080
-20,8629;6,7080
-20,1878;6,7080
-19,3280;6,7281
-18,4682;6,5561
-17,6084;6,3841
-16,7616;6,2121
-15,7299;6,0401
-14,7112;5,8882
-13,4946;5,5442
-12,4760;5,2001
-11,2724;4,8561
-10,0689;4,4920
-8,8653;4,3601
-7,6617;3,8240
-6,4716;3,4800
-5,0826;3,1559
-3,8926;2,6398
-2,5171;2,1237
-1,1280;1,6077
0,0618;1,0717
1,4511;0,7475
2,6408;0,2315
4,0302;-0,2846
5,2198;-0,8007
6,6093;-1,3168
7,8129;-1,8526
9,0307;-2,1769
10,0481;-2,7127
11,2660;-3,0370
12,2977;-3,5727
13,3294;-3,9168
14,3611;-4,2412
15,4073;-4,7769
16,2671;-5,1209
17,1415;-5,4845
17,8147;-5,6370
18,7039;-6,0005
19,2051;-6,1725
19,9077;-6,3445
20,4236;-6,5165
20,9544;-6,7080
21,2983;-6,6885
21,6571;-6,8800
21,8291;-6,8800
22,0011;-6,8995
22,1880;-6,7080
22,1880;-6,7275
22,2029;-6,5555
22,0309;-6,3835
21,8737;-6,2115
21,5297;-6,0395
21,1857;-5,8870
20,8564;-5,5431
20,3404;-5,1991
19,8243;-4,8551
19,3229;-4,5112
18,6495;-4,1868
17,7746;-3,6512
17,1011;-3,3073
16,2555;-2,9830
15,2086;-2,4474
14,3629;-2,1231
13,3306;-1,6072
12,2983;-1,0913
11,2803;-0,5753
10,0759;-0,0396
8,8715;0,2845
7,6671;0,8005
6,4626;1,3164
5,2723;1,8522
3,8817;2,1763
2,6912;2,7121
1,3008;3,0561
0,1102;3,4000
-1,2801;3,7440
-2,4708;4,0880
-3,8610;4,4319
-5,0519;4,7759
-6,4419;5,1199
-7,6463;5,4839
-8,8507;5,6559
-10,0551;5,8279
-11,2596;5,9999
-12,4771;6,1920
-13,5094;6,1719
-14,5418;6,3640
-15,5741;6,3640
-16,6193;6,3841
-17,4795;6,1920
-18,3397;6,2121
-19,2128;6,0401
-19,9137;5,8480
-20,4170;5,8882
-21,1179;5,5241
-21,6466;5,3721
-21,9907;5,0281
-22,3347;4,6640
-22,6787;4,5121
-23,0354;4,1680
-23,2200;3,8240
-23,2074;3,4999
-23,3920;2,9639
-23,3920;2,6398
-23,4046;2,1237
-23,2326;1,5878
-23,0606;1,2636
-22,9012;0,7277
-22,5573;0,4035
-22,2133;-0,1324
-21,8947;-0,4567
-21,1941;-0,9727
-20,6909;-1,4888
-20,0031;-2,0246
-19,3280;-2,3489
-18,4682;-2,8847
-17,6084;-3,2287
-16,7616;-3,5727
-15,7299;-3,9168
-14,6982;-4,2608
-13,6665;-4,6048
-12,6480;-4,9489
-11,4312;-5,3125
-10,4127;-5,4845
-9,2092;-5,6565
-8,0056;-5,8285
-6,8154;-6,0005
-5,4265;-6,1725
-4,2229;-6,3640
-3,0329;-6,3640
-1,6438;-6,3640
-0,4402;-6,3640
0,7496;-6,3835
2,1389;-6,1920
3,3424;-6,2115
4,5460;-6,0395
5,7496;-5,8675
6,9532;-5,6955
8,1709;-5,5431
9,1884;-5,1795
10,4063;-5,0271
11,4380;-4,6831
12,4696;-4,3392
13,5158;-3,9952
14,3756;-3,6709
15,2353;-3,1353
16,1097;-2,7913
16,7976;-2,4670
17,4854;-1,9314
18,1880;-1,6072
18,7039;-1,0913
19,2198;-0,5556
19,7505;-0,2314
20,0945;0,3044
20,4384;0,6483
20,7972;0,9724
20,9692;1,4884
21,1560;2,0242
21,1560;2,3482
21,1708;2,8841
20,9988;3,2281
20,8268;3,5720
20,6696;3,9360
20,3256;4,0880
19,9963;4,4520
19,4802;4,6039
18,9642;4,9679
18,4628;5,1399
17,7746;5,3119
17,0865;5,4839
16,4129;5,6559
15,5527;5,8480
14,6925;5,8480
13,8323;5,8480
12,9865;5,8480
11,9542;5,8480
10,9219;5,8681
9,9038;5,6961
8,6852;5,5241
7,6671;5,3521
6,4626;5,1801
5,2442;5,0281
4,2259;4,6640
3,0214;4,5121
1,8309;4,1480
0,4405;3,9960
-0,7639;3,6520
-1,9683;3,3079
-3,1727;2,9639
-4,3772;2,6398
-5,5816;2,1038
-6,7860;1,7797
-8,0038;1,2636
-9,0228;0,7277
-10,2405;0,3836
-11,2728;0,0594
-12,3051;-0,4764
-13,3374;-0,8007
-14,3828;-1,3168
-15,2430;-1,8526
-16,1032;-2,1966
-16,9763;-2,5406
-17,6516;-2,8847
-18,5375;-3,2287
-19,0407;-3,5727
-19,7417;-3,9168
-20,2577;-4,2608
-20,7865;-4,6048
-21,1306;-4,9684
-21,4746;-5,1405
-21,8313;-5,3125
-22,0033;-5,4845
-22,1880;-5,6565
-22,1880;-5,8480
-22,2007;-5,8285
-22,0160;-6,0200
-22,0413;-6,0200
-21,6847;-6,0200
-21,5254;-6,0200
-21,1941;-6,0395
-20,6655;-5,8675
-20,3343;-5,6760
-19,8311;-5,6955
-19,1432;-5,5235
-18,4554;-5,3711
-17,7675;-5,0271
-17,0926;-4,6636
-16,2328;-4,5112
-15,3860;-4,1672
-14,3413;-3,8232
-13,4946;-3,4793
-12,4629;-3,1353
-11,4312;-2,7913
-10,4127;-2,4670
-9,1959;-1,9314
-8,1775;-1,6072
-6,9739;-1,0715
-5,7704;-0,7473
-4,5668;-0,2116
-3,3632;0,1324
-2,1596;0,4565
-0,9560;0,9923
0,2475;1,3164
1,4511;1,8522
2,6547;2,1962
3,8583;2,5401
5,0759;2,8841
6,0935;3,2281
7,3112;3,5720
8,3287;3,9160
9,5465;4,2800
10,5782;4,4520
11,6243;4,6240
12,4696;4,7960
13,5158;4,9679
14,3756;5,1399
15,2499;5,3119
15,9377;5,5040
16,6256;5,4839
17,3135;5,6760
18,0160;5,6961
18,5319;5,5040
19,0626;5,5241
19,4065;5,3320
19,7505;5,3521
20,1092;5,1801
20,2812;5,0081
20,4532;4,8561
20,6400;4,4920
20,6400;4,3200
20,6548;4,1680
20,4828;3,8240
20,3108;3,4800
20,1536;3,1359
19,8095;2,7919
19,4655;2,4479
19,1362;2,1237
18,6348;1,5878
17,9320;1,2437
17,4306;0,9196
16,7424;0,3836
16,0689;0,0396
15,2086;-0,3044
14,3484;-0,6287
13,4882;-1,1448
12,6424;-1,6806
11,5957;-2,0246
10,7498;-2,3686
9,7318;-2,7127
8,5132;-3,0567
7,4950;-3,4007
6,2765;-3,7448
5,2582;-4,1084
4,0538;-4,2608
2,8494;-4,6244
1,6450;-4,7769
0,4405;-5,1405
-0,7639;-5,3125
-1,9683;-5,5040
-3,1863;-5,4845
-4,2051;-5,6760
-5,4095;-5,6565
-6,6139;-5,8480
-7,8317;-5,8480
-8,8640;-5,8675
-9,8831;-5,6760
-11,1139;-5,6955
-11,9610;-5,5235
-12,9933;-5,3515
-14,0387;-5,1795
-14,8989;-5,0076
-15,7721;-4,8551
-16,4473;-4,4916
-17,3204;-4,3392
-18,0085;-3,9952
-18,7095;-3,6512
-19,2256;-3,2876
-19,7417;-3,1353
-20,2705;-2,7913
-20,6145;-2,4670
-20,9713;-1,9314
-21,1433;-1,6072
-21,3153;-1,0715
-21,5000;-0,7275
-21,5000;-0,3836
-21,5000;-0,0594
-21,5127;0,4763
-21,3407;0,8203
-21,1814;1,1643
-20,8375;1,4884
-20,4935;2,0242
-20,1623;2,3682
-19,6464;2,7121
-19,1304;3,0561
-18,6273;3,4200
-17,9395;3,5720
-17,2516;3,9360
-16,5767;4,1080
-15,7169;4,2800
-14,8571;4,4520
-14,0104;4,6240
-12,9656;4,7960
-12,1190;4,9679
-11,0873;5,1600
-10,0689;5,1600
-8,8520;5,1600
-7,8336;5,1600
-6,6166;5,1600
-5,5984;5,1600
-4,3948;5,1801
-3,1777;5,0081
-2,1596;4,8360
-0,9560;4,6640
0,2475;4,4920
1,4511;4,3200
2,6686;4,1480
3,6863;3,9960
4,8899;3,6520
